guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Unused,Unused,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Arabic,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,LatinAmericanSpanish
b286eee1-8abd-4db2-9f02-9ad4b4743d29,2175234581,Item_IT_145,捕獲用麻酔投げナイフ,Tranq Blade,Couteau tranquillisant,Lama soporifera,Beruhigungsklinge,Tajo adormecedor,Снотворный клинок,Ostrze uspokajające,,,Lâmina Sedativa,포획용 마취 투척나이프,捕獲用麻醉飛刀,捕获用麻醉飞刀,,,,,,,,النصل المهدئ,,,,,,,,,,,Hoja tranquilizante
a19542fa-bf98-4ef3-85ac-0b1adef98856,668395705,Item_IT_EXP_145,"スリンガーで発射し、モンスターを
捕獲するナイフ。罠にかかった
モンスターを眠らせる効果がある。","A knife coated with a tranquilizer
that can be shot from your Slinger
to put trapped monsters to sleep.","Projectile pour fronde.
Un couteau enduit de tranquillisant
pour endormir les monstres.","Coltello coperto di tranquillante
che puoi lanciare con la fionda
per far addormentare i mostri.","Ein Schleudermesser mit einer
Beruhigungsbeschichtung, die ge-
fangene Monster schläfrig macht.","Navaja con tranquilizante que
se puede disparar con la eslinga
para dormir monstruos atrapados.","Клинок для самострела, покрытый
снотворным веществом. Усыпляет
пойманных монстров.","Pokryty środkiem uspokajającym
nóż. Można go wystrzelić z procy,
aby uśpić uwięzione potwory.",,,"Uma faca revestida com sedativo que
pode ser disparada pela atiradeira
para adormecer monstros presos.","슬링어로 발사해 몬스터를
포획하는 나이프. 덫에 걸린
몬스터를 재우는 효과가 있다.","投射器彈藥，是專門用來捕獲魔物
的飛刀，對踩中陷阱的魔物有催眠
效果。","用于捕获怪物的刀，需使用投射器
发射。能麻醉踩中陷阱的怪物以便
捕获。",,,,,,,,"سكين مغطى بمهدئ
يمكن إطلاقه بنبلة المعصم
لتنويم الوحوش المحاصرة.",,,,,,,,,,,"Cuchillo con tranquilizante que
se dispara con la eslinga para
dormir a monstruos atrapados."
26985952-4b6c-445a-b868-4a408f915aa0,519815751,Item_IT_151,けむり玉,Smoke Bomb,Bombe fumigène,Sfera fumogena,Rauchbombe,Bomba de humo,Дымовая бомба,Bomba dymna,,,Bomba de Fumaça,연기옥,煙霧球,烟雾球,,,,,,,,قنبلة دخان,,,,,,,,,,,Bomba de humo
245c1157-f9d2-4ac8-9679-658927122b1e,3758128379,Item_IT_EXP_151,"着弾地点から広範囲に煙を発散し
モンスターの視界をさえぎる。
地面に叩きつけて使用。","Creates a large cloud of smoke when
thrown against the ground that can
hide you from a monster's sight.","À jeter au sol pour créer
un large écran de fumée et
vous dissimuler des monstres.","Lanciata a terra, crea una densa
nube di fumo che ti nasconde
alla vista del mostro.","Erzeugt beim Werfen eine
Rauchwolke, die dich vor
Monstern verbergen kann.","Se lanza contra el suelo para crear
una gran nube de humo y ocultarse
de los monstruos.","При ударе о землю создаёт
большое облако дыма, которое
скрывает вас от монстров.","Po rzuceniu na ziemię tworzy dużą
chmurę dymu, w której możesz
ukryć się przed wzrokiem potwora.",,,"Quando atirada no chão, cria uma
grande nuvem de fumaça que pode
te esconder da visão do monstro.","착탄 지점에서부터 넓은 범위에
연기를 발산해 몬스터의 시야를
가린다. 지면에 내던져 쓴다.","用力砸向地面，就會從命中點散發
大範圍煙霧，遮蔽魔物的視線。","用力砸向地面，会从命中地点散发
大范围的烟雾，遮蔽怪物的视线。",,,,,,,,"عند ضربها بالأرض،
تُحدث غيمة كبيرة من الدخان
يمكنها إخفاؤك عن أنظار الوحوش.",,,,,,,,,,,"Se lanza contra el suelo para
crear una gran nube de humo que
puede ocultarte de los monstruos."
3d6e9ddb-54bb-4a43-9e4b-9ae974e727a6,2091001099,Item_IT_154,竜撃弾,Wyvern Ammo,Wyverne,P wyvern,Wyvernmunition,Munición wyvern,Снаряд виверны,Amun. wiwernia,,,Munição de Serpe,용격탄,龍擊彈,龙击弹,,,,,,,,ذخيرة وايفرن,,,,,,,,,,,Bala wyvern
7e890dd8-f1f9-4045-82a2-acf27753871b,2623849209,Item_IT_EXP_154,"竜撃砲の機構を研究し作られた弾。
射程は極めて短いが、圧倒的な
破壊力をもつ。","Ammo created through years
of research into Wyvern's Fire.
Short ranged, but destructive.","Munition résultant d'années de
recherche sur le Feu de wyverne.
Puissante, mais à courte portée.","Munizioni create grazie ad anni di ricerca
sul fuoco di wyvern. A corto raggio,
ma distruttive.","Jahre der Wyvernfeuer-Forschung
sind in diese Munition geflossen.
Kurze Reichweite, aber verheerend.","Munición creada tras años de
estudio del fuego de wyvern.
De corto alcance y muy destructiva.","Снаряд, созданный после долгих
лет изучения пламени виверн.
Высокая мощь, малая дальность.","Amunicja stworzona w wyniku
badań nad ogniem wiwerny. Mały
zasięg, niszczycielska siła.",,,"Munição criada após anos de 
pesquisa sobre Fogo de Serpe.
De curto alcance, mas destrutiva.","용격포 장치를 연구해 만든
탄. 사거리는 극히 짧지만
압도적인 파괴력을 지녔다.","根據龍擊砲構造製成的彈藥。射程
極短，但是擁有壓倒性的破壞力。","研究龙击炮构造所制成的弹药。射
程极短，但拥有压倒性的破坏力。",,,,,,,,"ذخيرة صُنعت خلال سنوات من البحث
بشأن نيران وايفرن.
قصيرة المدى، لكنها مدمرة.",,,,,,,,,,,"Munición creada tras años de
estudio del fuego de wyvern. De
corto alcance y muy destructiva."
113a886c-b2fd-486e-9c9d-52a3718be698,2033281663,Item_IT_155,スリンガー吸雷弾,Grounding Pod,Capsule isolante,Baccello isolante,Blitzableiterkapsel,Cápsula pararrayos,Заземляющий снаряд,Izolacyjny strąk,,,Cápsula Isolante,슬링어 흡뢰탄,投射器吸雷彈,投射器引雷弹,,,,,,,,كبسولة صاعقة,,,,,,,,,,,Cápsula pararrayos
58e7d197-2210-4c0f-8cc0-c1fb2ca066d2,3153632296,Item_IT_EXP_155,"スリンガーに装填して発射する。
着弾した場所に溜めこまれた電気を
発散させることができる。","Slinger ammo that can dissipate
electricity from the area it lands.","Munition pour fronde qui dissipe
l'électricité là où elle touche.","Munizioni per la fionda in grado
di dissipare l'elettricità dalla
zona in cui atterrano.","Schleudermunition, die aus
ihrem Einschlagsgebiet Elektri-
zität ableitet.","Munición de eslinga que puede
disipar la electricidad de la zona
de impacto.","Снаряд для самострела, который
устраняет электрический заряд
в месте попадания и вокруг него.","Amunicja do procy, która rozprasza
energię elektryczną
z trafionego obszaru.",,,"Munição de atiradeira que pode
dissipar a eletricidade na área
que atingir.","슬링어에 장전해서 발사한다.
착탄한 지점에 축적된 전기를
발산시킬 수 있다.","投射器彈藥，會在命中的地方釋放
內部積蓄的電力。","装填到投射器后发射。会在命中的
位置释放内部积蓄的电力。",,,,,,,,"ذخيرة نبلة المعصم التي يمكنها تفريغ
الكهرباء من المنطقة التي تهبط فيها.",,,,,,,,,,,"Munición de eslinga que puede
disipar la electricidad
de la zona de impacto."
663743f4-0c3f-4e7c-bfa3-2efe70ec9045,831703151,Item_IT_161,隠れ身の装衣,Ghillie Mantle,Cape caméléon,Mantello mimetico,Ghillie-Mantel,Manto de camuflaje,Маскировочная накидка,Opończa maskująca,,,Manto de Camuflagem,은신 복장,隱身衣裝,隐身衣装,,,,,,,,عباءة غيلي,,,,,,,,,,,Manto de camuflaje
5b931838-6cbb-491a-8564-893e462c58cc,3693824469,Item_IT_EXP_161,"一定時間、モンスターの視界から
身を隠せる。ダメージを受けるか、
攻撃行動を取ると効果が終了する。","Temporarily conceal yourself
from view. The effect ends if you
perform an attack or take damage.","Rend temporairement invisible.
L'effet prend fin si vous attaquez
ou subissez des dégâts.","Occulta temporaneamente alla
vista. L'effetto svanisce se
attacchi o subisci danni.","Macht kurzzeitig unsichtbar.
Der Effekt endet, wenn du an-
greifst oder Schaden erleidest.","Te oculta temporalmente. El efecto
termina si realizas un ataque
o recibes algún daño.","На время скрывает вас от
монстров. Действие прекращается
при получении и нанесении урона.","Daje tymczasową niewidzialność.
Efekt ustaje, kiedy zaatakujesz
lub otrzymasz obrażenia.",,,"Oculte-se temporariamente. O efeito
acaba se você realizar um ataque ou
sofrer dano.","일정 시간동안 몬스터의 시야로부터
몸을 숨긴다. 대미지를
입으면 효과가 종료된다.","裝備後可在一段時間內隱身，躲避
魔物。一旦攻擊或受傷害，隱身效果
會立即消失。","可以在一定时间躲过怪物的视线。
发动攻击或受到伤害时，效果会立
即结束。",,,,,,,,"الاختباء عن الأنظار بشكل مؤقت.
سينتهي التأثير في حال شن
هجوم أو تلقي ضرر.",,,,,,,,,,,"Te oculta temporalmente. El
efecto termina si realizas
un ataque o recibes algún daño."
e7bc11b2-9c68-47cf-b3a1-2fb1410d39d8,2371385113,Item_IT_162,釣り竿,Fishing Rod,Canne à pêche,Canna da pesca,Angelrute,Caña de pescar,Удочка,Wędka,,,Vara de Pesca,낚싯대,釣竿,钓竿,,,,,,,,صنارة صيد,,,,,,,,,,,Caña de pescar
93bc1270-b7df-4c1a-afb8-0defe5e3befb,2978403048,Item_IT_EXP_162,"魚を釣るための道具。リールを回し
糸を巻き取り、獲物を釣り上げる。
水場でルアーを投げて使用する。","A tool for fishing. Cast the
lure into bodies of water and
use the reel to wind in the line.","Un outil indispensable pour pêcher.
Lancez votre appât dans un plan d'eau
et remontez la ligne à l'aide du moulinet.","Strumento per la pesca. Lancia l'esca
in uno specchio d'acqua e utilizza
il mulinello per avvolgere la lenza.","Ein Gerät zum Fischen. Wirf den
Köder ins Wasser und hole mit
der Spule die Schnur ein.","Herramienta de pesca. Echa el
cebo en el agua y usa el carrete
para ir cobrando sedal.","Рыболовная снасть. Забрасывайте
крючок с наживкой и вытягивайте
улов, сматывая леску на катушку.","Przyrząd do łowienia ryb.
Rzuć przynętę do wody i użyj
kołowrotka do nawijania żyłki.",,,"Uma ferramenta para pesca.
Lance a isca em corpos de água e
use o carretel para enrolar a linha.","물고기를 낚기 위한 도구. 릴을
돌려 낚싯줄을 감아 사냥감을
낚는다. 루어를 던져 사용한다.","用於釣魚的工具。在水域投出擬餌就
可使用。利用捲線器收線就可釣起
獵物。","垂钓工具。通过转动线轮收回钓线，
将猎物钓上来。在水域中投出拟饵
使用。",,,,,,,,"أداة لصيد الأسماك. <LSNR ""ألقِ"" ""ألقي""> بالطُعم
في المسطحات المائية و<LSNR ""استخدم"" ""استخدمي""> البكرة
للف الخيط.",,,,,,,,,,,"Herramienta de pesca. Echa el
cebo en el agua y usa el carrete
para retraer el sedal."
94ecff47-bab2-4066-b9a2-a004ab1d3cef,103456635,Item_IT_163,元気ドリンコ,Energy Drink,Boisson énergétique,Bevanda energetica,Energie-Trank,Bebida energética,Тоник,Napój energetyczny,,,Energético,에너지드링크,元氣飲料,元气饮料,,,,,,,,مشروب الطاقة,,,,,,,,,,,Bebida energética
4fb11358-de6b-4e89-bfad-6d625e80f81c,2318205491,Item_IT_EXP_163,"スタミナを回復するドリンク。
眠気もスッキリ！","A Guild-approved beverage
that boosts your stamina.
Helps shake off sleep, too!","Ce breuvage certifié par la
Guilde restaure votre endurance.
Idéal pour vous réveiller !","Bevanda della Gilda che
aumenta la resistenza. Aiuta
a svegliarsi dal sonno!","Von der Gilde geprüftes Getränk,
das die Ausdauer stärkt. Es hilft
außerdem gegen Müdigkeit!","Bebida aprobada por el gremio
que aumenta tu resistencia.
¡También ayuda a quitar el sueño!","Одобренный Гильдией бодрящий
напиток, повышающий выносливость.
Также избавляет от сонливости!","Zatwierdzony przez Gildię napój
zwiększający wytrzymałość.
Pomaga też nie zasnąć!",,,"Bebida aprovada pela Guilda
que aumenta seu vigor e ajuda
a não dormir!","스태미나를 회복하는 드링크.
졸음에도 효과적!","可增加耐力上限的飲料。喝下後
睡意也會不翼而飛！","可回复耐力的饮料。睡意也会不翼
而飞！",,,,,,,,"شراب مصدَّق من الرابطة
يعزز من قوة <LSNR ""تحملكَ"" ""تحملكِ"">.
ويساعد أيضًا على الاستيقاظ!",,,,,,,,,,,"Bebida aprobada por el gremio
que aumenta tu resistencia.
¡Ayuda a quitar el sueño!"
540566ea-1c4c-45db-bf54-3e53e2a9f431,3253649913,Item_IT_164,強走薬,Dash Juice,Potion de vitalité,Succo sprint,Sprintsaft,Zumo de poder,Сок бодрости,Zrywny sok,,,Isotônico,강주약,強走藥,强走药,,,,,,,,عصير الاندفاع,,,,,,,,,,,Jugo de poder
2dac392f-d555-483a-92eb-4aefa652bf92,2060421125,Item_IT_EXP_164,"アクション時のスタミナ消費量を
一時的に軽減する薬。
スタミナも回復できる。","Recovers stamina and also temporarily
reduces stamina depletion when
performing actions.","Restaure l'endurance et réduit
temporairement la perte d'endurance
quand vous faites des actions.","Recupera resistenza e ne riduce
temporaneamente il consumo
quando esegui azioni.","Stellt Ausdauer wieder her und
verringert vorübergehend den
Ausdauerverlust durch Aktionen.","Restablece resistencia y reduce
temporalmente el gasto de esta
al ejecutar acciones.","Восполняет выносливость, а также
на время снижает её расход на
выполнение действий.","Przywraca wytrzymałość i czasowo
zmniejsza jej spadek podczas akcji.",,,"Recupera vigor e também reduz
temporariamente o consumo de
vigor ao realizar ações.","액션 시의 스태미나 소비량을
일시적으로 감소시키는 약.
스태미나도 회복할 수 있다.","飲用此藥後，會於一定時間內減少
行動所需的耐力消耗量，更會增加
耐力上限。","在一段时间内减少行动时耐力消耗量
的药。也有回复耐力的效果。",,,,,,,,"يستعيد قوة التحمل
كما يقلل استنفاد قوة التحمل مؤقتًا
عند تنفيذ الحركات.",,,,,,,,,,,"Restablece resistencia y reduce
temporalmente el gasto de esta
al ejecutar acciones."
85e0b9fe-ef3e-45e9-b879-3cfa32dc9ba8,4267192267,Item_IT_165,活力剤,Immunizer,Immunisateur,Immunizzatore,Immunisierer,Inmunizador,Иммунатор,Immunizator,,,Imunizador,활력제,活力劑,活力剂,,,,,,,,المحصِن,,,,,,,,,,,Inmunizador
ae8264c6-2451-4bcd-944e-3c5f70de7d75,583774214,Item_IT_EXP_165,"一時的に体力の自然回復力を
高める薬。","Temporarily boosts your natural
ability to recover lost health.","Améliore temporairement votre
capacité naturelle à récupérer
de la vie.","Potenzia temporaneamente la tua
capacità naturale di recuperare
la salute persa.","Verbessert vorübergehend deine
natürliche Fähigkeit, verlorene
Gesundheit wiederherzustellen.","Aumenta temporalmente la capacidad
natural de recuperar salud.","На время ускоряет естественное
восстановление здоровья.","Tymczasowo zwiększa naturalną
zdolność regeneracji zdrowia.",,,"Reforça temporariamente o seu poder
natural de recuperar a vida perdida.","일시적으로 체력 자연 회복력을
높이는 약.","於一段時間內提高體力自然
回復力的藥。","在一段时间内提高体力自然回复力
的药。",,,,,,,,"يعزز قدرتك الطبيعية
على الشفاء بشكل مؤقت
لاستعادة الصحة المفقودة.",,,,,,,,,,,"Aumenta temporalmente la
capacidad natural de
recuperar la salud perdida."
938b0be1-9c4c-416b-912a-cf00803c403b,2130005441,Item_IT_168,鬼人薬,Demondrug,Potion du démon,Siero demoniaco,Dämonenmittel,Droga demoníaca,Демоническое снадобье,Pigułka demona,,,Pílula Demoníaca,귀인약,鬼人藥,鬼人药,,,,,,,,عقار العفريت,,,,,,,,,,,Droga demoníaca
0964054f-988d-46d3-b869-5c028b9980cc,800631926,Item_IT_EXP_168,"一定時間、攻撃力を上昇させる薬。
鬼のごとき力を得る。","Temporarily boosts your
attack power by filling
you with demonic strength.","Augmente temporairement votre
attaque en vous conférant
la force d'un démon.","Potenzia temporaneamente la tua
potenza d'attacco infondendoti
una forza demoniaca.","Verbessert vorübergehend deinen
Angriff und erfüllt dich mit der
Kraft eines Dämonen.","Te otorga fuerza demoníaca
para aumentar temporalmente
tu poder de ataque.","Наделяет вас демонической
мощью, на время повышая
силу атаки.","Chwilowo zwiększa moc ataków,
przepełniając cię siłą demona.",,,"Reforça temporariamente o seu poder
de ataque ao encher seu corpo com
uma força demoníaca.","일정 시간 동안
공격력을 상승시키는 약.
귀신과 같은 힘을 얻는다.","於一段時間內提升攻擊力的藥。
飲用後會獲得如鬼一般的力量。","在一定时间内提升攻击力的药。可
获得如鬼一般的力量。",,,,,,,,"يعزز قوة هجومك
بشكل مؤقت من خلال تزويدك
بقوة العفريت.",,,,,,,,,,,"Te otorga fuerza demoníaca
para aumentar temporalmente
tu poder de ataque."
e9d672b7-2991-4b3e-bca8-10e38bdebabc,2281633343,Item_IT_169,怪力の丸薬,Might Pill,Philtre du diable,Pillola della forza,Machtpille,Píldora de poder,Таблетка могущества,Pigułka mocy,,,Pílula de Força,괴력의 환약,怪力藥丸,怪力药丸,,,,,,,,قرص الطّاقة,,,,,,,,,,,Píldora de poder
d497701a-ae28-4f63-a930-7826b1c3480e,953456576,Item_IT_EXP_169,"一時的に鬼神のごとき力が
得られる強力な丸薬。","Temporarily endows you with
the strength of a mighty god.
Potent!","Confère temporairement la
puissance d'un dieu redoutable.","Pillola energetica che rende
temporaneamente fortissimi.","Verleiht dir vorübergehend
die Kraft eines mächtigen
Gottes. Sehr wirksam!","Una píldora fortalecedora que te
otorga el poder de un dios feroz.","Ненадолго наделяет вас
божественной силой. Используйте
на свой страх и риск!","Chwilowo daje siłę potężnego
boga. Co za moc!",,,"Concede temporariamente a força
de um deus. Poderosíssima!","일시적으로 귀신과 같은 힘을
얻게 되는 강력한 환약.","強力的藥丸，進食後可暫時獲得
如鬼神般的力量。","强力的药丸，可暂时获得如鬼神般
的力量。",,,,,,,,"يعطي قوة عظيمة
بشكل مؤقت.
يا لصلابته!",,,,,,,,,,,"Una píldora fortalecedora
que te otorga el poder
de un dios feroz."
d48bf1b8-9f6a-4ff1-a28a-797979530a67,94102480,Item_IT_171,硬化薬,Armorskin,Potion de pierre,Siero armatura,Panzerhaut,Piel de armadura,Снадобье бронекожи,Pancerna skóra,,,Pele Blindada,경화약,硬化藥,硬化药,,,,,,,,جلد مصفّح,,,,,,,,,,,Piel de armadura
5ed68709-452d-4a8c-85ea-276dc966bd4b,2432545477,Item_IT_EXP_171,"一定時間、防御力を上昇させる薬。
岩石のごとく皮膚が硬質化する。","Temporarily boosts your
defense by turning your
skin as hard as rock.","Augmente temporairement votre
défense en rendant votre peau
dure comme la pierre.","Potenzia temporaneamente la tua
difesa rendendo la tua pelle
dura come la roccia.","Verbessert vorübergehend die
Verteidigung, indem sie deine
Haut hart wie Stein werden lässt.","Aumenta temporalmente
la defensa al endurecer la piel
como una armadura de piedra.","Делает вашу кожу твёрдой
как камень, на время
повышая защиту.","Czasowo wzmacnia
obronę nadając skórze
twardość kamienia.",,,"Reforça temporariamente a sua defesa
ao tornar sua pele dura como pedra.","일정 시간 동안 방어력을
상승시키는 약. 암석과 같이
피부가 딱딱해진다.","於一段時間內提升防禦力的藥。
皮膚會硬化得如岩石一般。","在一定时间内提升防御力的药。
皮肤会硬化得如岩石一般。",,,,,,,,"يعزز دفاعك
بشكل مؤقت من خلال
جعل جلدك قاسِ كالصخر.",,,,,,,,,,,"Aumenta temporalmente la defensa
al endurecer la piel como si
fuera una armadura de piedra."
a4c4a8ed-e96b-4ed0-853c-82cdad321474,820471319,Item_IT_172,忍耐の丸薬,Adamant Pill,Philtre de métal,Pillola della difesa,Diamantpille,Píldora armadura,Адамантовая таблетка,Adamantowa pigułka,,,Pílula Dura,인내의 환약,忍耐藥丸,忍耐药丸,,,,,,,,قرص الصّلابة,,,,,,,,,,,Píldora armadura
d0cf76a5-47cd-4b39-b1f1-7db6a790da10,1738842675,Item_IT_EXP_172,"一時的に鋼のごとく皮膚が
硬質化する、強力な丸薬。","Temporarily makes your skin
as hard as adamant. Potent!","Rend temporairement votre peau
aussi résistante que le métal.","Pillola che rende la tua pelle
temporaneamente durissima.","Macht die Haut vorübergehend
diamanthart. Sehr wirkungsvoll!","Una píldora que aporta
temporalmente a tu piel
la fortaleza del metal.","Делает кожу твёрдой как адамант,
на время повышая защиту.
Мощное средство!","Chwilowo nadaje skórze twardość
kamienia. Co za moc!",,,"Deixa sua pele temporariamente tão
dura quanto diamante. Poderosíssima!","일시적으로 강철과 같이 피부가
딱딱해지는 강력한 환약.","強力的藥丸，進食後可暫時使皮膚
硬得有如鋼鐵。","强力的药丸，可暂时使皮肤硬化得
犹如钢铁。",,,,,,,,"يجعل <LSNR ""جلدكَ"" ""جلدكِ""> في غاية الصلابة
بشكل مؤقت. يا لصلابته!",,,,,,,,,,,"Una píldora que concede
temporalmente a tu piel
la fortaleza del metal."
82bb8b5e-8078-43b3-b843-b69bc0f69005,1483628296,Item_IT_174,漢方薬,Herbal Medicine,Remède d'herbe,Rimedio erboristico,Kräutermedizin,Medicina herbal,Травяное лекарство,Lek ziołowy,,,Ervas Medicinais,한방약,漢方藥,汉方药,,,,,,,,دواء عشبي,,,,,,,,,,,Medicina herbal
4b4eb97f-67db-431c-806b-893f2bf1b7a6,3485385472,Item_IT_EXP_174,"毒状態を回復し、同時に体力を
微量回復する薬。","Removes all traces of poison
and restores a slight amount
of health.","Dissipe les effets du poison
et restaure un peu de vie.","Cura l'avvelenamento e
ripristina una piccola porzione
di salute.","Heilt Gift und stellt ein klein
wenig Gesundheit wieder her.","Cura de forma eficaz el veneno
y restablece un poco la salud.","Целиком избавляет от отравления
и восстанавливает небольшое
количество здоровья.","Usuwa z organizmu wszystkie
ślady trucizny i przywraca
niewielką ilość zdrowia.",,,"Remove todo o veneno e recupera
uma pequena porção de vida.","독 상태를 회복하는 동시에
체력을 미량 회복하는 약.","可解除毒狀態，同時回復微量體力
的藥。","可解除中毒状态，并微量回复体力
的药。",,,,,,,,"يزيل كل آثار السم
ويستعيد كمية طفيفة
من الصحة.",,,,,,,,,,,"Cura de forma eficaz el veneno
y restablece ligeramente la
salud."
1dd5e4e8-1dad-4b8c-821e-d3224f67041d,736744104,Item_IT_175,漢方の粉塵,Herbal Powder,Poudre végétale,Polvere d'erbe,Kräuterpulver,Polvo de hierbas,Травяной порошок,Proszek ziołowy,,,Pó de Ervas,한방가루,漢方粉塵,汉方粉尘,,,,,,,,المسحوق العشبي,,,,,,,,,,,Polvo de hierbas
57922c8d-6b59-4b91-9ea4-0a16ec9df0f4,297549712,Item_IT_EXP_175,"毒を中和し体力を少量回復する
粉塵を周囲に放つ。","Produces a cloud that cures
poison and heals you a bit.","Génère un nuage qui supprime
le poison et vous guérit
un peu.","Genera una nube in grado
di ripristinare la salute
e curare l'avvelenamento.","Erzeugt eine Wolke, die Gift
heilt und ein klein wenig
Gesundheit wiederherstellt.","Produce una nube que cura
el envenenamiento y restablece
un poco de salud.","Образует облако, которое
нейтрализует яд и восстанавливает
вам небольшую часть запаса здоровья.","Tworzy chmurę, która leczy
z zatrucia i przywraca
nieco zdrowia.",,,"Produz uma nuvem que cura veneno
e um pouco da sua vida.","독을 중화하며
체력을 약간 회복하는
가루를 주위에 뿌린다.","撒向四周後可中和毒性及回復
少量體力的粉塵。","将中和毒性及少量回复体力的粉尘
撒向四周。",,,,,,,,"يُنتج سحابة تعالج
السم <LSNR ""وتشفيكَ"" ""وتشفيكِ""> قليلًا.",,,,,,,,,,,"Produce una nube que cura el
envenenamiento y restablece
un poco la salud."
07e1683a-7597-47c1-b1c5-c37e2dcb1852,3743530433,Item_IT_176,鬼人の粉塵,Demon Powder,Poudre du démon,Polvere demoniaca,Dämonenpulver,Polvo de demonio,Демонический порошок,Proszek demona,,,Pó Demoníaco,귀인의 가루,鬼人粉塵,鬼人粉尘,,,,,,,,مسحوق العفريت,,,,,,,,,,,Polvo de demonio
1a82e602-b6ae-42d5-974d-bdc9ffaffe33,1767345344,Item_IT_EXP_176,"攻撃力を一時的に高める粉塵を
周囲に放つ。","A mysterious powder that produces
a cloud around the area that
temporarily strengthens attacks.","Une poudre mystérieuse produisant
un nuage dans la zone qui renforce
temporairement l'attaque.","Polvere che genera una nube
in grado di aumentare l'attacco
per un breve periodo.","Mysteriöses Pulver, das eine
Wolke erzeugt, in der Angriffe
kurzzeitig verstärkt werden.","Polvo exótico que crea una neblina
en torno a la zona de uso. Refuerza
temporalmente los ataques.","Облако этого загадочного порошка
ненадолго усилит ваши атаки.","Tajemniczy proszek wytwarzający
w danym miejscu chmurę, która
chwilowo wzmacnia ataki.",,,"Um pó misterioso que libera uma
nuvem ao redor da área e aumenta
o ataque temporariamente.","공격력을 일시적으로 높이는
가루를 주위에 뿌린다.","撒向四周就能暫時提高周圍對象
攻擊力的粉塵。",将暂时提高攻击力的粉尘撒向四周。,,,,,,,,"مسحوق غامض ينشئ سحابة
حول المنطقة فتقوّي من الهجوم
بشكل مؤقت.",,,,,,,,,,,"Polvo misterioso que crea una neblina
en torno a la zona de uso y aumenta
temporalmente los ataques."
6220633d-ff34-460f-8ad3-9b5e83c66cc7,3124557398,Item_IT_177,硬化の粉塵,Hardshell Powder,Poudre de pierre,Polvere guscioduro,Harthülsenpulver,Polvo de cáscara,Укрепляющий порошок,Proszek skorupowy,,,Pó de Casco,경화의 가루,硬化粉塵,硬化粉尘,,,,,,,,المسحوق الصلب,,,,,,,,,,,Polvo de cáscara
7df599d5-4ded-456e-b902-ce8f157288c8,1724243136,Item_IT_EXP_177,"防御力を一時的に高める粉塵を
周囲に放つ。","A mysterious powder; when
dispersed, temporarily
strengthens defense.","Une poudre mystérieuse produisant
un nuage dans la zone qui renforce
temporairement la défense.","Polvere che genera una nube
in grado aumentare la difesa
per un breve periodo.","Ein mysteriöses Pulver,
dessen Verstreuung kurzzeitig
die Verteidigung verbessert.","Polvo misterioso que refuerza
la defensa al extenderse.","Загадочный порошок.
При распылении временно
повышает защиту.","Tajemniczy proszek.
Po rozsypaniu chwilowo
wzmacnia obronę.",,,"Um pó misterioso. Quando
dispersado, potencializa
defesas temporariamente.","방어력을 일시적으로 높이는
가루를 주위에 뿌린다.","撒向四周就能暫時提高周圍對象
防禦力的粉塵。",将暂时提高防御力的粉尘撒向四周。,,,,,,,,"مسحوق غامض؛ عند بعثرته،
يقوي <LSNR ""دفاعكَ"" ""دفاعكِ""> مؤقتًا.",,,,,,,,,,,"Polvo misterioso que aumenta
la defensa al dispersarse."
952a48d0-bafa-4e36-97bc-c6db245788ca,1093831236,Item_IT_180,毒けむり玉,Poison Smoke Bomb,Bombe de poison,Sfera velenosa,Giftrauchbombe,Bomba de humo venenoso,Отравляющая бомба,Trująca bomba dymna,,,Bomba de Fumaça Venenosa,독연기옥,毒煙霧球,毒烟雾球,,,,,,,,قنبلة دخان سامة,,,,,,,,,,,Bomba de humo venenoso
7510fd87-2a3f-42ba-9b3c-cbe3dfab81c1,3359026970,Item_IT_EXP_180,"その場に毒素を含んだ煙を
まき散らすけむり玉。
害虫対策として主婦層にも人気。","Releases a cloud of toxic
mist when used. Also popular
as a household bug bomb.","Émet une brume toxique.
Couramment utilisée pour
la fumigation.","Rilascia un agente tossico.
Si usa spesso per scacciare
gli insetti dalle case.","Verströmt einen giftigen Nebel.
Kommt auch als Haushaltsmittel
gegen Ungeziefer zum Einsatz.","Libera una nube tóxica.
Suele usarse como insecticida.","Распространяет ядовитое облако.
Часто используется домохозяйками
для выведения жуков.","Po użyciu wytwarza toksyczną mgłę.
Służy również do dezynsekcji.",,,"Libera uma nuvem tóxica com o uso.
Também é popular como bomba
inseticida doméstica.","그 자리에서 독소를 머금은
연기를 퍼뜨리는 연기옥.
해충 대책용으로 주부층에도 인기.","使用時會向周圍噴出含毒煙霧的
煙霧球。在對付害蟲上大受主婦
歡迎。","投掷后喷出毒烟的烟雾球。
常被主妇们买来驱虫，十分受欢迎。",,,,,,,,"تُطلق سحابة سامة
عند استخدامها.
وتشتهر بأنها قنبلة حشرية.",,,,,,,,,,,"Libera una nube tóxica al
usarse. Es popular como
insecticida."
